id,an,judet,scoala,mediu,gen,nota_romana_oral,nota_romana_scris,nota_matematica,nota_limba_straina,nota_specialitate,medie_generala,promovat,absent,promotie
7746,2023,Mures,Liceul Tehnologic Nicolae Balcescu,Urban,F,9.08,7.1,6.7,8.73,9.66,7.81,1,0,2023
7747,2023,Ilfov,Liceul Sportiv Lucian Blaga,Rural,F,8.31,5.59,9.68,8.67,9.17,8.09,1,0,2023
7748,2023,Vrancea,Colegiul National Regina Maria,Rural,F,6.54,10.0,5.45,8.76,10.0,8.1,1,0,2023
7749,2023,Gorj,Liceul Sportiv George Cosbuc,Rural,F,8.78,10.0,5.0,7.1,6.7,7.45,1,0,2023
7750,2023,Maramures,Colegiul Tehnic Spiru Haret,Urban,M,8.56,7.19,10.0,5.93,8.62,8.2,1,0,2023
7751,2023,Iasi,Liceul Sportiv Mircea cel Batran,Rural,M,6.15,3.2,8.74,10.0,7.22,6.78,0,0,2023
7752,2023,Bihor,Liceul Tehnologic Constantin Brancusi,Urban,F,7.3,6.54,7.38,5.24,8.57,6.98,1,0,2023
7753,2023,Alba,Colegiul Tehnic Spiru Haret,Rural,M,7.41,6.54,9.17,8.86,7.83,7.96,1,0,2023
7754,2023,Satu Mare,Liceul Teoretic Spiru Haret,Urban,F,7.07,5.31,5.09,8.28,3.43,5.58,0,1,2023
7755,2023,Dolj,Liceul Teoretic Mihai Eminescu,Urban,F,10.0,9.23,8.75,8.24,7.19,8.71,1,0,2023
7756,2023,Mehedinti,Colegiul National Octavian Goga,Urban,M,8.13,6.34,10.0,6.96,6.9,7.79,1,0,2023
7757,2023,Maramures,Liceul de Arte George Cosbuc,Rural,M,9.24,8.54,7.03,8.74,7.8,8.08,1,0,2023
7758,2023,Timis,Liceul Tehnologic Ioan Slavici,Rural,F,6.5,7.98,8.94,5.0,6.41,7.44,1,0,2023
7759,2023,Suceava,Colegiul National Avram Iancu,Urban,M,8.67,9.51,6.53,7.84,10.0,8.36,1,0,2023
7760,2023,Covasna,Colegiul National Mihai Viteazul,Urban,F,6.75,6.66,6.13,6.51,8.97,6.83,1,0,2023
7761,2023,Neamt,Liceul Pedagogic Stefan cel Mare,Urban,F,10.0,8.24,6.67,9.32,8.08,8.08,1,0,2023
7762,2023,Valcea,Colegiul Economic Alexandru Ioan Cuza,Rural,M,6.74,6.21,1.0,7.39,7.0,5.0,0,0,2023
7763,2023,Ialomita,Liceul Teoretic George Cosbuc,Rural,F,7.71,9.18,8.97,6.22,6.59,8.14,1,0,2023
7764,2023,Sibiu,Liceul Teoretic Traian,Urban,M,10.0,6.68,9.28,8.27,9.56,8.46,1,0,2023
7765,2023,Calarasi,Liceul Pedagogic Gheorghe Sincai,Urban,M,8.57,6.92,7.09,6.1,7.57,7.11,1,0,2023
7766,2023,Harghita,Colegiul Economic Onisifor Ghibu,Urban,F,10.0,9.85,10.0,8.08,9.8,9.64,1,0,2023
7767,2023,Harghita,Liceul Tehnologic Vasile Alecsandri,Urban,F,6.65,10.0,7.67,8.49,9.88,8.72,1,0,2023
7768,2023,Prahova,Liceul Tehnologic Tudor Vladimirescu,Urban,M,8.43,5.47,2.13,8.22,6.16,5.28,0,0,2023
7769,2023,Dambovita,Scoala Nationala Ioan Slavici,Urban,M,7.65,7.63,9.2,8.63,6.83,8.13,1,0,2023
7770,2023,Gorj,Colegiul Tehnic Spiru Haret,Rural,F,5.17,6.23,2.96,7.15,7.31,5.44,0,0,2023
7771,2023,Ilfov,Liceul de Arte Spiru Haret,Rural,M,9.01,4.9,7.87,9.56,6.55,7.15,0,0,2023
7772,2023,Olt,Liceul Sportiv Constantin Brancusi,Urban,M,9.61,6.14,10.0,7.08,9.52,8.29,1,0,2023
7773,2023,Bacau,Colegiul National Alexandru Ioan Cuza,Rural,M,8.11,7.01,8.48,6.79,6.25,7.41,1,0,2023
7774,2023,Covasna,Liceul Sportiv Lucian Blaga,Urban,M,7.54,4.94,8.44,6.08,7.38,6.79,0,0,2023
7775,2023,Tulcea,Colegiul Tehnic Traian,Urban,M,7.63,8.09,6.17,6.74,7.75,7.21,1,0,2023
7776,2023,Tulcea,Liceul de Arte Mihai Eminescu,Rural,F,7.63,8.44,6.69,8.91,10.0,8.14,1,0,2023
7777,2023,Vrancea,Liceul de Arte Mihai Eminescu,Urban,M,8.01,6.26,7.01,10.0,7.63,7.43,1,0,2023
7778,2023,Mehedinti,Liceul Pedagogic Dimitrie Cantemir,Urban,F,9.17,5.96,6.15,10.0,9.34,7.45,1,0,2023
7779,2023,Sibiu,Liceul Tehnologic George Cosbuc,Urban,M,9.47,7.38,6.12,9.02,8.59,7.64,1,0,2023
7780,2023,Mehedinti,Liceul Tehnologic Octavian Goga,Rural,M,8.17,9.04,6.9,6.61,8.47,7.86,1,0,2023
7781,2023,Sibiu,Liceul de Arte Dimitrie Cantemir,Rural,M,9.61,6.57,5.72,5.64,9.37,6.9,1,0,2023
7782,2023,Bistrita-Nasaud,Liceul Sportiv Lucian Blaga,Rural,M,7.99,5.91,7.32,5.3,5.98,6.46,1,0,2023
7783,2023,Arges,Colegiul Tehnic Traian,Urban,F,8.59,8.9,7.33,8.92,6.51,8.04,1,0,2023
7784,2023,Hunedoara,Liceul Tehnologic Ioan Slavici,Urban,M,10.0,7.88,6.84,7.47,7.06,7.6,1,0,2023
7785,2023,Vrancea,Scoala Nationala Octavian Goga,Rural,M,3.16,4.51,4.2,5.8,3.22,4.28,0,0,2023
7786,2023,Bacau,Scoala Nationala Unirea,Rural,M,7.98,4.07,5.99,9.63,6.68,6.26,0,0,2023
7787,2023,Arad,Liceul Tehnologic Ioan Slavici,Rural,M,3.88,5.26,3.28,10.0,3.98,5.05,0,0,2023
7788,2023,Bihor,Liceul Sportiv Nicolae Balcescu,Rural,F,5.39,8.16,4.79,1.31,5.61,5.46,0,0,2023
7789,2023,Mehedinti,Scoala Nationala Avram Iancu,Rural,F,7.9,7.22,6.0,8.25,8.45,7.26,1,0,2023
7790,2023,Mures,Colegiul National Decebal,Urban,F,7.54,6.11,3.93,7.8,5.19,5.71,0,0,2023
7791,2023,Salaj,Colegiul Economic Avram Iancu,Urban,M,7.82,7.24,8.59,9.56,8.94,8.31,1,0,2023
7792,2023,Valcea,Liceul Teoretic Stefan cel Mare,Urban,F,7.96,7.47,5.86,9.09,8.03,7.36,1,0,2023
7793,2023,Constanta,Colegiul Tehnic Dimitrie Cantemir,Urban,F,8.73,8.52,6.15,7.58,7.87,7.59,1,0,2023
7794,2023,Maramures,Liceul Sportiv Mircea cel Batran,Urban,F,8.7,6.79,6.67,8.69,7.23,7.3,1,0,2023
7795,2023,Neamt,Liceul Pedagogic Ion Luca Caragiale,Urban,F,7.43,7.87,5.56,8.25,9.27,7.4,1,0,2023
7796,2023,Brasov,Liceul de Arte Onisifor Ghibu,Urban,M,9.6,5.83,8.06,7.49,10.0,7.75,1,0,2023
7797,2023,Cluj,Colegiul Tehnic Avram Iancu,Urban,M,6.78,7.88,6.08,5.49,7.58,6.83,1,0,2023
7798,2023,Timis,Colegiul National Ioan Slavici,Rural,M,7.55,7.73,7.42,6.52,6.59,7.27,1,0,2023
7799,2023,Valcea,Scoala Nationala Ion Barbu,Urban,F,7.79,7.23,5.29,6.77,10.0,7.05,1,0,2023
7800,2023,Mehedinti,Scoala Nationala Octavian Goga,Urban,F,8.74,10.0,7.02,5.57,7.49,7.94,1,0,2023
7801,2023,Vaslui,Scoala Nationala Spiru Haret,Urban,M,8.37,8.11,5.27,10.0,4.71,7.06,0,0,2023
7802,2023,Maramures,Colegiul Economic Mircea cel Batran,Urban,F,8.28,7.61,5.0,8.78,9.26,7.32,1,0,2023
7803,2023,Cluj,Colegiul Tehnic Nicolae Balcescu,Urban,F,9.97,8.66,6.61,9.24,9.55,8.4,1,0,2023
7804,2023,Covasna,Liceul Teoretic Dimitrie Cantemir,Rural,F,6.99,8.8,7.02,2.03,6.82,6.77,0,0,2023
7805,2023,Dambovita,Liceul Sportiv Regina Maria,Rural,F,9.0,6.82,8.62,5.28,8.4,7.58,1,0,2023
7806,2023,Braila,Liceul de Arte Nicolae Balcescu,Rural,F,8.5,7.82,6.57,7.62,9.36,7.71,1,0,2023
7807,2023,Vrancea,Liceul Sportiv Unirea,Urban,M,8.74,9.58,8.06,6.99,7.89,8.4,1,0,2023
7808,2023,Dambovita,Scoala Nationala Grigore Moisil,Rural,F,9.12,7.27,5.75,7.04,7.35,6.98,1,0,2023
7809,2023,Galati,Colegiul National Spiru Haret,Urban,M,8.8,7.44,8.02,9.61,6.29,7.9,1,0,2023
7810,2023,Galati,Liceul Sportiv Ion Luca Caragiale,Urban,M,8.8,9.99,6.28,5.57,8.66,7.9,1,0,2023
7811,2023,Arges,Liceul Teoretic Gheorghe Sincai,Urban,M,10.0,6.64,5.0,7.48,8.06,6.82,1,0,2023
7812,2023,Sibiu,Liceul Sportiv Ion Barbu,Rural,M,9.26,7.68,6.53,8.2,9.38,7.83,1,0,2023
7813,2023,Iasi,Colegiul Economic Decebal,Rural,F,8.6,8.01,5.38,5.98,1.0,5.92,0,0,2023
7814,2023,Brasov,Colegiul National Mircea cel Batran,Rural,F,9.0,8.21,7.95,5.0,10.0,8.0,1,0,2023
7815,2023,Timis,Liceul Sportiv Grigore Moisil,Urban,M,8.35,9.5,9.86,7.41,6.89,8.79,1,0,2023
7816,2023,Dolj,Liceul Pedagogic Mihai Viteazul,Urban,M,6.37,9.16,6.56,7.62,8.05,7.7,1,0,2023
7817,2023,Harghita,Liceul Tehnologic Onisifor Ghibu,Urban,F,6.39,10.0,9.5,7.14,6.46,8.53,1,0,2023
7818,2023,Braila,Liceul Sportiv Gheorghe Sincai,Urban,M,8.5,9.02,9.88,8.3,7.25,8.85,1,0,2023
7819,2023,Ialomita,Colegiul Economic Onisifor Ghibu,Urban,F,7.85,5.54,9.51,6.72,6.53,7.29,1,0,2023
7820,2023,Mures,Colegiul Tehnic Tudor Vladimirescu,Urban,F,8.76,7.21,7.86,6.73,7.66,7.56,1,0,2023
7821,2023,Brasov,Liceul de Arte Ana Ipatescu,Urban,F,9.43,8.08,5.0,8.14,7.09,7.15,1,0,2023
7822,2023,Bihor,Liceul Pedagogic Mihai Viteazul,Rural,F,6.72,7.82,6.82,8.37,8.21,7.55,1,0,2023
7823,2023,Hunedoara,Colegiul Tehnic Avram Iancu,Urban,F,5.77,8.44,5.41,7.54,7.52,6.99,1,0,2023
7824,2023,Alba,Scoala Nationala Ion Luca Caragiale,Urban,F,8.5,7.41,8.29,7.02,6.43,7.58,1,0,2023
7825,2023,Brasov,Liceul Pedagogic George Cosbuc,Rural,M,8.37,7.02,7.97,9.28,8.66,8.02,1,0,2023
7826,2023,Bistrita-Nasaud,Liceul Sportiv Emil Racovita,Rural,F,6.93,6.6,7.38,8.76,5.0,6.95,1,0,2023
7827,2023,Galati,Liceul Sportiv Unirea,Rural,F,7.64,9.15,9.44,7.57,9.53,8.91,1,0,2023
7828,2023,Vaslui,Scoala Nationala Nicolae Balcescu,Rural,F,8.4,8.1,7.35,8.81,7.86,7.98,1,0,2023
7829,2023,Bihor,Liceul Tehnologic Gheorghe Sincai,Urban,F,9.63,10.0,6.83,6.63,6.68,8.01,1,0,2023
7830,2023,Alba,Liceul Tehnologic Constantin Brancusi,Urban,F,5.28,7.04,6.87,6.0,9.27,6.99,1,0,2023
7831,2023,Ilfov,Liceul Pedagogic Avram Iancu,Urban,M,9.38,10.0,7.11,7.81,9.74,8.7,1,0,2023
7832,2023,Cluj,Liceul Tehnologic Tudor Vladimirescu,Rural,M,5.54,7.76,4.65,9.37,6.04,6.59,0,0,2023
7833,2023,Gorj,Colegiul National Mihai Viteazul,Urban,F,6.83,6.12,4.03,4.9,8.0,5.66,0,0,2023
7834,2023,Buzau,Liceul Teoretic Spiru Haret,Urban,M,9.06,9.62,7.85,7.14,6.05,8.13,1,0,2023
7835,2023,Arad,Colegiul Tehnic Ion Barbu,Urban,F,8.41,3.98,4.93,5.86,9.24,5.78,0,0,2023
7836,2023,Giurgiu,Colegiul National Traian,Urban,M,6.04,8.67,8.09,8.15,6.87,7.88,1,0,2023
7837,2023,Arad,Liceul de Arte Tudor Vladimirescu,Rural,M,5.28,5.15,6.59,5.0,4.48,5.47,0,0,2023
7838,2023,Arges,Liceul Tehnologic Constantin Brancusi,Rural,M,4.79,7.47,6.73,8.69,2.11,6.36,0,0,2023
7839,2023,Braila,Liceul Pedagogic Decebal,Rural,M,8.97,8.63,3.83,6.73,6.84,6.67,0,0,2023
7840,2023,Prahova,Liceul Teoretic Marin Preda,Urban,F,7.37,5.43,6.67,6.78,8.29,6.63,1,0,2023
7841,2023,Salaj,Colegiul National Ion Barbu,Rural,F,6.27,7.0,1.92,6.81,4.9,5.06,0,0,2023
7842,2023,Braila,Colegiul National Mihai Eminescu,Urban,F,7.82,8.37,10.0,3.69,9.76,8.31,0,1,2023
7843,2023,Teleorman,Scoala Nationala Ioan Slavici,Urban,M,6.85,6.8,5.14,6.4,5.97,6.12,1,0,2023
7844,2023,Bucuresti,Liceul Tehnologic Avram Iancu,Urban,F,9.46,8.28,8.54,7.69,7.22,8.23,1,0,2023
7845,2023,Sibiu,Liceul de Arte Ion Barbu,Urban,F,8.18,4.69,5.64,7.58,6.7,6.06,0,1,2023
7846,2023,Buzau,Liceul Pedagogic Ioan Slavici,Urban,F,10.0,6.6,8.28,7.56,8.2,7.83,1,0,2023
7847,2023,Mehedinti,Liceul Teoretic Gheorghe Sincai,Rural,F,9.38,1.07,6.66,3.59,6.45,4.76,0,0,2023
7848,2023,Valcea,Liceul Tehnologic Stefan cel Mare,Urban,M,7.96,4.9,5.64,6.91,3.31,5.49,0,0,2023
7849,2023,Sibiu,Colegiul Economic Vasile Alecsandri,Rural,F,8.66,7.28,7.96,10.0,9.89,8.42,1,0,2023
7850,2023,Tulcea,Scoala Nationala Tudor Vladimirescu,Urban,F,10.0,10.0,5.0,6.31,7.27,7.54,1,0,2023
7851,2023,Brasov,Liceul de Arte Elena Cuza,Urban,F,5.69,10.0,7.86,7.73,5.1,7.85,1,0,2023
7852,2023,Bistrita-Nasaud,Liceul Pedagogic Gheorghe Sincai,Rural,F,7.74,8.31,10.0,5.0,8.38,8.27,1,0,2023
7853,2023,Buzau,Scoala Nationala Regina Maria,Urban,M,8.96,7.76,9.01,9.79,7.48,8.52,1,0,2023
7854,2023,Bucuresti,Liceul Pedagogic Avram Iancu,Rural,F,8.68,8.21,8.55,8.91,4.07,7.84,0,0,2023
7855,2023,Vrancea,Liceul Sportiv Gheorghe Sincai,Rural,F,7.55,3.62,4.45,5.59,7.57,5.15,0,1,2023
7856,2023,Bacau,Liceul Pedagogic Grigore Moisil,Urban,M,8.7,8.17,10.0,8.7,7.5,8.75,1,0,2023
7857,2023,Bacau,Colegiul Economic Bogdan Voda,Rural,M,7.53,6.79,5.72,7.36,8.72,6.92,1,0,2023
7858,2023,Timis,Colegiul Tehnic Dimitrie Cantemir,Urban,M,9.52,8.71,8.18,6.49,7.32,8.09,1,0,2023
7859,2023,Maramures,Scoala Nationala Constantin Brancusi,Urban,F,6.86,7.48,5.71,7.79,8.26,7.05,1,0,2023
7860,2023,Hunedoara,Colegiul Tehnic Ion Luca Caragiale,Urban,F,7.85,7.81,5.0,9.2,10.0,7.51,1,0,2023
7861,2023,Vaslui,Liceul Pedagogic Emil Racovita,Rural,F,9.27,5.95,3.79,3.95,6.76,5.46,0,0,2023
7862,2023,Valcea,Liceul Teoretic Decebal,Rural,M,9.89,8.83,6.99,10.0,7.65,8.38,1,0,2023
7863,2023,Suceava,Liceul Sportiv Decebal,Urban,M,9.98,9.14,6.17,8.73,8.24,8.14,1,0,2023
7864,2023,Buzau,Liceul de Arte Avram Iancu,Urban,F,8.18,7.06,5.16,6.77,6.76,6.51,1,0,2023
7865,2023,Braila,Liceul Sportiv Elena Cuza,Rural,F,8.56,7.62,9.46,6.37,7.51,8.06,1,0,2023
7866,2023,Olt,Colegiul National George Cosbuc,Urban,F,6.51,5.34,5.0,8.87,8.56,6.37,1,0,2023
7867,2023,Hunedoara,Liceul Sportiv Grigore Moisil,Rural,F,8.74,9.41,9.51,8.84,6.54,8.86,1,0,2023
7868,2023,Dolj,Liceul Pedagogic Grigore Moisil,Urban,F,8.62,9.6,6.8,7.62,10.0,8.43,1,0,2023
7869,2023,Valcea,Colegiul National Emil Racovita,Rural,M,5.62,6.68,4.1,5.11,7.02,5.62,0,0,2023
7870,2023,Mehedinti,Scoala Nationala Nicolae Balcescu,Urban,F,7.45,10.0,9.94,9.81,8.03,9.4,1,0,2023
7871,2023,Calarasi,Liceul Tehnologic Alexandru Ioan Cuza,Rural,M,5.23,5.08,4.46,4.97,4.11,4.75,0,0,2023
7872,2023,Alba,Scoala Nationala Mihai Viteazul,Urban,F,8.22,6.31,8.93,7.95,7.9,7.77,1,0,2023
7873,2023,Brasov,Colegiul National Emil Racovita,Rural,M,8.62,10.0,5.43,5.49,7.64,7.46,1,0,2023
7874,2023,Bucuresti,Colegiul National Stefan cel Mare,Urban,M,10.0,10.0,6.83,9.32,7.69,8.6,1,0,2023
7875,2023,Giurgiu,Colegiul Tehnic Vasile Alecsandri,Urban,M,7.59,8.86,7.86,9.49,8.2,8.43,1,0,2023
7876,2023,Tulcea,Liceul Pedagogic Traian,Urban,M,10.0,6.44,7.67,8.45,8.94,7.84,1,0,2023
7877,2023,Teleorman,Liceul de Arte Unirea,Urban,M,8.09,9.0,4.88,7.11,4.32,6.69,0,0,2023
7878,2023,Dambovita,Liceul Sportiv Ion Luca Caragiale,Urban,F,8.74,7.34,6.9,8.88,8.02,7.68,1,0,2023
7879,2023,Vaslui,Scoala Nationala Tudor Vladimirescu,Urban,F,7.24,9.13,8.12,7.6,7.76,8.2,1,0,2023
7880,2023,Tulcea,Liceul Pedagogic Dimitrie Cantemir,Urban,F,9.55,7.15,2.49,7.42,9.59,6.4,0,0,2023
7881,2023,Constanta,Colegiul Economic Unirea,Rural,M,8.87,9.13,6.38,7.69,8.09,7.91,1,0,2023
7882,2023,Tulcea,Liceul Sportiv Mircea cel Batran,Rural,M,9.76,6.24,7.22,10.0,9.01,7.87,1,0,2023
7883,2023,Vrancea,Liceul Pedagogic Gheorghe Sincai,Rural,M,8.96,4.33,5.15,7.41,1.85,5.13,0,0,2023
7884,2023,Brasov,Liceul Pedagogic Bogdan Voda,Urban,F,8.24,10.0,8.59,6.91,7.72,8.6,1,0,2023
7885,2023,Cluj,Liceul Teoretic Ion Luca Caragiale,Urban,M,8.04,8.13,5.27,9.34,6.42,7.19,1,0,2023
7886,2023,Suceava,Colegiul Tehnic Mihai Eminescu,Urban,F,9.5,9.01,6.5,6.98,9.42,8.06,1,0,2023
7887,2023,Satu Mare,Liceul de Arte Avram Iancu,Rural,M,9.64,6.23,10.0,7.92,6.77,8.04,1,0,2023
7888,2023,Iasi,Liceul Tehnologic Alexandru Ioan Cuza,Rural,F,8.15,8.46,8.27,8.96,6.79,8.2,1,0,2023
7889,2023,Brasov,Colegiul Economic Tudor Vladimirescu,Rural,F,5.48,2.3,7.18,3.73,5.86,4.83,0,0,2023
7890,2023,Mures,Liceul Sportiv Ioan Slavici,Urban,M,10.0,7.17,9.46,7.62,7.6,8.27,1,0,2023
7891,2023,Prahova,Colegiul Economic Mihai Eminescu,Urban,M,9.5,7.68,6.02,7.36,8.25,7.4,1,0,2023
7892,2023,Harghita,Liceul Sportiv Octavian Goga,Rural,M,6.94,4.9,5.94,2.97,6.56,5.38,0,0,2023
7893,2023,Vrancea,Scoala Nationala Dimitrie Cantemir,Urban,M,6.51,6.41,10.0,6.38,8.42,7.79,1,0,2023
7894,2023,Salaj,Colegiul Economic Emil Racovita,Urban,M,9.07,8.54,6.98,6.03,7.98,7.66,1,0,2023
7895,2023,Braila,Colegiul Tehnic Tudor Vladimirescu,Urban,M,6.91,6.35,2.91,7.32,6.83,5.59,0,0,2023
7896,2023,Valcea,Liceul Teoretic George Cosbuc,Urban,M,6.76,7.69,6.45,4.57,8.14,6.82,0,0,2023
7897,2023,Satu Mare,Scoala Nationala Ion Barbu,Urban,M,9.94,7.23,4.21,6.47,6.27,6.34,0,0,2023
7898,2023,Covasna,Liceul Sportiv Bogdan Voda,Urban,F,6.31,4.9,6.69,7.26,10.0,6.7,0,0,2023
7899,2023,Cluj,Colegiul Tehnic Alexandru Ioan Cuza,Urban,M,8.55,8.01,7.25,7.52,10.0,8.06,1,0,2023
7900,2023,Buzau,Liceul Pedagogic Grigore Moisil,Urban,M,9.63,9.97,7.63,7.34,9.47,8.76,1,0,2023
7901,2023,Iasi,Liceul Sportiv Avram Iancu,Rural,F,8.48,6.86,10.0,6.71,8.44,8.18,1,0,2023
7902,2023,Salaj,Liceul Sportiv Ion Barbu,Rural,M,5.86,4.33,6.03,9.58,6.9,6.17,0,0,2023
7903,2023,Bihor,Scoala Nationala Tudor Vladimirescu,Urban,F,9.82,8.92,10.0,8.73,8.03,9.17,1,0,2023
7904,2023,Tulcea,Colegiul Economic Vasile Alecsandri,Rural,F,8.83,3.42,7.98,6.09,5.02,5.97,0,1,2023
7905,2023,Teleorman,Scoala Nationala Ioan Slavici,Rural,F,8.41,8.55,7.67,6.7,6.2,7.64,1,0,2023
7906,2023,Valcea,Colegiul National Traian,Rural,M,8.35,7.1,5.61,4.62,7.01,6.39,0,0,2023
7907,2023,Salaj,Liceul Teoretic Avram Iancu,Urban,M,7.94,9.37,3.69,5.98,10.0,7.11,0,0,2023
7908,2023,Mehedinti,Scoala Nationala Vasile Alecsandri,Urban,M,10.0,7.45,8.23,10.0,9.5,8.63,1,0,2023
7909,2023,Satu Mare,Liceul Tehnologic Avram Iancu,Urban,F,8.94,6.74,6.32,9.16,8.39,7.44,1,0,2023
7910,2023,Botosani,Scoala Nationala Grigore Moisil,Rural,F,7.71,9.01,6.86,7.38,7.73,7.8,1,0,2023
7911,2023,Dambovita,Scoala Nationala Gheorghe Sincai,Urban,F,8.1,7.12,8.91,9.0,9.95,8.46,1,0,2023
7912,2023,Botosani,Colegiul National Nicolae Balcescu,Rural,F,8.24,8.76,6.63,6.27,8.3,7.63,1,0,2023
7913,2023,Cluj,Scoala Nationala Onisifor Ghibu,Urban,M,9.37,6.78,8.19,7.53,7.58,7.69,1,0,2023
7914,2023,Buzau,Colegiul Economic Dimitrie Cantemir,Urban,M,7.92,4.73,5.67,6.9,5.91,5.83,0,0,2023
7915,2023,Sibiu,Liceul Tehnologic Decebal,Urban,F,10.0,9.54,8.17,7.93,8.43,8.77,1,0,2023
7916,2023,Bacau,Liceul de Arte George Cosbuc,Rural,F,8.78,7.7,8.0,9.12,9.83,8.43,1,0,2023
7917,2023,Mures,Liceul Pedagogic Ion Luca Caragiale,Rural,M,8.34,7.66,7.39,7.65,9.28,7.89,1,0,2023
7918,2023,Botosani,Liceul Teoretic Traian,Rural,M,8.23,9.83,6.62,6.79,7.51,7.9,1,0,2023
7919,2023,Hunedoara,Liceul Pedagogic Decebal,Urban,F,7.72,8.16,9.67,7.42,9.51,8.66,1,0,2023
7920,2023,Iasi,Liceul Pedagogic Nicolae Balcescu,Urban,F,8.36,6.25,6.26,8.6,6.2,6.81,1,0,2023
7921,2023,Mehedinti,Colegiul Tehnic Elena Cuza,Urban,M,8.73,7.92,5.0,9.34,8.26,7.39,1,0,2023
7922,2023,Botosani,Scoala Nationala Constantin Brancusi,Urban,F,7.24,7.59,4.21,3.01,7.16,5.79,0,0,2023
7923,2023,Vrancea,Liceul de Arte Mihai Viteazul,Urban,F,5.69,6.59,7.06,3.9,7.37,6.35,0,0,2023
7924,2023,Hunedoara,Colegiul Tehnic Ana Ipatescu,Urban,M,8.76,5.69,8.16,10.0,7.45,7.65,1,0,2023
7925,2023,Brasov,Liceul Sportiv Avram Iancu,Rural,M,7.74,7.19,6.3,7.31,6.27,6.86,1,0,2023
7926,2023,Gorj,Liceul de Arte Mircea cel Batran,Rural,M,7.66,7.58,5.0,8.19,8.22,7.0,1,0,2023
7927,2023,Alba,Liceul Pedagogic Emil Racovita,Urban,F,8.6,9.28,5.3,8.24,8.33,7.72,1,0,2023
7928,2023,Olt,Liceul Sportiv Ion Luca Caragiale,Urban,M,8.93,9.87,9.64,8.65,7.26,9.13,1,0,2023
7929,2023,Alba,Colegiul Tehnic Traian,Rural,F,6.42,7.84,7.92,8.3,7.29,7.71,1,0,2023
7930,2023,Neamt,Liceul Pedagogic Mihai Eminescu,Urban,M,8.29,6.06,8.03,6.61,6.03,6.95,1,0,2023
7931,2023,Vaslui,Liceul Sportiv Spiru Haret,Rural,M,8.55,7.91,7.5,7.15,7.92,7.74,1,0,2023
7932,2023,Vrancea,Scoala Nationala Mihai Eminescu,Rural,F,8.77,7.69,6.98,10.0,7.79,7.95,1,0,2023
7933,2023,Bihor,Liceul Pedagogic Mihai Eminescu,Urban,M,8.52,9.09,8.0,7.27,10.0,8.57,1,0,2023
7934,2023,Cluj,Colegiul Economic Lucian Blaga,Urban,M,8.71,8.29,5.0,10.0,5.39,7.17,1,0,2023
7935,2023,Hunedoara,Liceul Pedagogic Unirea,Rural,F,7.65,9.81,7.07,8.67,7.92,8.32,1,0,2023
7936,2023,Braila,Colegiul National Elena Cuza,Urban,M,8.43,9.01,7.0,8.73,5.33,7.76,1,0,2023
7937,2023,Vaslui,Liceul Sportiv Onisifor Ghibu,Urban,F,6.66,8.59,9.98,10.0,6.45,8.7,1,0,2023
7938,2023,Sibiu,Scoala Nationala Spiru Haret,Rural,F,7.73,9.15,7.43,7.64,7.09,7.96,1,0,2023
7939,2023,Teleorman,Liceul Pedagogic Alexandru Ioan Cuza,Urban,M,8.51,9.88,7.68,7.97,6.48,8.29,1,0,2023
7940,2023,Botosani,Liceul Tehnologic Dimitrie Cantemir,Urban,M,4.9,5.44,3.67,5.14,7.91,5.18,0,0,2023
7941,2023,Teleorman,Liceul Teoretic Onisifor Ghibu,Rural,F,3.16,3.39,6.11,6.02,7.31,5.17,0,0,2023
7942,2023,Vaslui,Liceul de Arte Nicolae Balcescu,Rural,F,7.03,9.04,6.85,8.17,8.44,7.96,1,0,2023
7943,2023,Valcea,Liceul de Arte Stefan cel Mare,Urban,M,5.93,8.06,7.55,6.62,6.37,7.22,1,0,2023
7944,2023,Satu Mare,Colegiul Economic Elena Cuza,Rural,M,7.83,5.0,7.48,10.0,8.56,7.31,1,0,2023
7945,2023,Bucuresti,Scoala Nationala Onisifor Ghibu,Urban,F,10.0,10.0,1.23,7.82,7.3,6.64,0,0,2023
7946,2023,Gorj,Liceul Tehnologic George Cosbuc,Rural,M,7.67,5.28,5.61,4.42,8.48,5.97,0,0,2023
7947,2023,Sibiu,Liceul Sportiv Regina Maria,Rural,F,2.49,9.68,3.9,7.01,10.0,6.87,0,0,2023
7948,2023,Suceava,Scoala Nationala Spiru Haret,Rural,M,5.48,7.0,8.16,5.23,2.13,6.2,0,0,2023
7949,2023,Ilfov,Colegiul Tehnic Regina Maria,Rural,F,8.15,6.0,7.8,8.06,8.26,7.4,1,0,2023
7950,2023,Prahova,Liceul Teoretic Spiru Haret,Rural,F,6.14,4.28,3.8,5.07,6.31,4.74,0,0,2023
7951,2023,Buzau,Liceul de Arte Ion Barbu,Urban,F,5.94,8.92,7.28,5.73,6.64,7.31,1,0,2023
7952,2023,Maramures,Liceul Teoretic Traian,Urban,M,6.36,6.84,6.67,10.0,8.57,7.47,1,0,2023
7953,2023,Ilfov,Colegiul National Nicolae Balcescu,Urban,M,8.22,8.84,8.43,8.27,9.5,8.67,1,0,2023
7954,2023,Galati,Liceul Pedagogic Regina Maria,Urban,M,8.58,5.67,8.25,8.54,5.91,7.2,1,0,2023
